distance_miles,container_size_encoded,minute_of_day,day_of_week,is_weekend,hour,month,quarter,price
192.74046092179418,1,1034,4,0,17,6,2,264.33624305284366
173.861879237798,0,1120,3,0,18,8,3,215.4753140424386
47.813425126189664,1,114,0,0,1,11,4,136.35847698700485
284.07721379963806,1,230,0,0,3,12,4,337.4489511734846
93.89607659184179,1,487,2,0,8,7,3,172.2905719098579
175.51507866322495,1,50,4,0,0,4,2,227.55887820849958
211.4339036537745,0,1125,3,0,18,2,1,254.12251105118608
196.52378079736613,1,964,2,0,16,11,4,283.39889763035404
282.4753508601779,0,1078,4,0,17,7,3,300.9059168743361
48.78950202641711,0,676,4,0,11,7,3,101.29533185208786
154.9640578418479,1,922,2,0,15,12,4,243.46292647394685
124.19014526852597,1,824,2,0,13,5,2,194.02859581467678
144.87977519737234,1,999,3,0,16,2,1,225.50099431311537
40.169170228334664,0,648,5,1,10,9,3,97.65605411298282
44.557909912465774,1,937,4,0,15,12,4,131.62493892208624
87.03228600547092,1,929,0,0,15,3,1,187.65276311227998
94.88785810944523,0,923,6,1,15,12,4,151.5429265744635
131.23144803599826,1,1256,1,0,20,7,3,223.82751056910683
185.24132637580533,1,503,4,0,8,7,3,244.51444457234135
192.2155896383876,0,1265,0,0,21,12,4,253.33393662922185
126.48421449274322,1,40,1,0,0,4,2,212.06243332186074
125.59101728146565,0,700,3,0,11,9,3,157.31376427260392
69.20041537560378,1,636,5,1,10,1,1,154.33667176203812
178.55034328065744,1,1250,3,0,20,9,3,271.6240026695612
98.52706883858518,0,65,0,0,1,1,1,129.42103086043994
15.637651111822292,0,312,6,1,5,1,1,73.5688607439431
128.42801302627382,1,675,1,0,11,5,2,190.98057040719618
144.86913915160025,1,1174,2,0,19,5,2,220.31055514096687
71.54989612024224,1,668,0,0,11,10,4,164.985374401467
173.87509027102413,0,920,4,0,15,11,4,212.9665954767664
171.90271062741667,1,257,3,0,4,12,4,238.8324966261029
212.09064342755957,0,1358,1,0,22,8,3,241.1213790370603
196.14480224935696,1,1129,4,0,18,2,1,273.830609726703
197.4677516737043,0,61,1,0,1,9,3,211.2992328555662
98.28317478809272,1,1014,3,0,16,6,2,198.591420510384
237.2925054858564,1,186,4,0,3,7,3,288.5271784105681
166.99759316190543,1,805,5,1,13,7,3,254.6803780936658
132.26836757806757,0,1020,4,0,17,11,4,190.7730718555874
189.67368187761184,1,1333,3,0,22,5,2,259.63592227954024
111.39391366282501,1,101,0,0,1,12,4,182.3027917693473
156.25807715899367,0,413,1,0,6,7,3,188.4774679286466
222.32817810225498,1,994,4,0,16,9,3,290.0559943118481
266.4888515834938,0,377,3,0,6,12,4,277.6851822274244
276.71187320208156,1,1026,3,0,17,10,4,348.3041539586107
153.57171292901427,0,264,5,1,4,6,2,183.79608700132133
158.48115884846789,1,235,6,1,3,3,1,225.1474259511428
240.96177117533176,1,783,3,0,13,2,1,310.8688167578177
97.76295406453937,1,992,0,0,16,5,2,189.424437542531
252.02779689179522,0,295,3,0,4,8,3,267.1131821811558
150.77178572263992,0,1258,1,0,20,10,4,212.3662453976251
39.177733678904175,0,1251,3,0,20,1,1,105.72981337041874
26.25744838651839,0,116,4,0,1,6,2,67.6348586982641
253.38799725664163,1,438,3,0,7,12,4,309.9186371367905
21.39253548752898,1,800,4,0,13,10,4,129.72072945659787
87.78037365942849,1,706,2,0,11,12,4,183.20784426785292
103.56836194795602,1,367,1,0,6,12,4,171.74185415335975
56.03336133152017,0,762,5,1,12,2,1,102.0008550008216
97.59854409158682,1,1386,2,0,23,9,3,199.19543047871133
224.09430718390027,0,443,1,0,7,7,3,240.9562571161947
9.331438850220877,1,315,6,1,5,6,2,109.22601683232816
249.0161602336025,1,1063,0,0,17,10,4,337.226263996413
257.68166695449463,1,821,2,0,13,12,4,326.9784672109878
114.81716409150671,0,996,5,1,16,6,2,159.2949859037075
50.31580522288726,1,930,2,0,15,8,3,146.63379143700007
182.24792034379885,0,1095,5,1,18,6,2,236.4472379340981
40.30340398014383,1,1050,2,0,17,8,3,139.09081652234232
112.6512115180845,0,872,4,0,14,12,4,169.30011730836952
287.7366083657869,0,654,2,0,10,10,4,303.92582018468795
298.662019412173,0,662,3,0,11,3,1,307.34196135624336
232.77094294960276,0,382,3,0,6,11,4,268.69833910377446
96.73364542662603,1,646,6,1,10,7,3,178.08539726149172
207.86118950399728,1,871,5,1,14,8,3,260.1013136426043
213.09487781778375,0,1031,2,0,17,2,1,243.36331841934137
119.41330007327667,0,1113,2,0,18,6,2,172.16821530442678
194.06214720291703,1,542,2,0,9,4,2,270.0869319626713
8.164655267824491,1,1055,5,1,17,2,1,124.06626695261332
66.67200928766124,0,629,4,0,10,11,4,122.65830131514157
159.90104937534204,0,516,3,0,8,2,1,198.4402262912876
53.30663475619728,0,235,3,0,3,9,3,102.6914475879887
53.94252602357742,0,382,2,0,6,9,3,108.03946208650655
251.70976571232018,0,978,3,0,16,8,3,281.55136985722186
296.7942357916636,1,311,5,1,5,11,4,357.3540627783142
169.01098126839227,1,110,6,1,1,2,1,226.83010465130764
252.52557061010546,0,391,0,0,6,1,1,287.7511625222817
297.1448909762504,0,1426,1,0,23,11,4,309.3377932079087
46.77078712778854,1,215,4,0,3,3,1,131.3241538475666
137.23245591003356,0,206,1,0,3,4,2,173.98071653927235
120.80895117336637,0,580,4,0,9,9,3,168.2778413517609
28.61453867562458,0,551,2,0,9,7,3,75.07938954853083
227.8224009744496,0,1325,1,0,22,3,1,248.10979826076405
132.96481306016494,1,342,3,0,5,3,1,207.54765340602395
143.45144558616838,0,600,3,0,10,11,4,199.79930587825254
49.44852727490586,0,418,4,0,6,7,3,102.96810534709331
58.3733624081061,0,359,5,1,5,12,4,121.51082282038057
272.5955685360834,1,464,6,1,7,7,3,328.35481625975655
18.17148124741227,1,370,3,0,6,8,3,112.09722696096591
73.69142405839334,1,1034,4,0,17,5,2,175.51383638801846
91.15750244278587,0,1137,5,1,18,1,1,143.79409645950298
149.60827500846798,1,254,6,1,4,7,3,235.14015698152318
178.0013260393648,1,714,4,0,11,9,3,236.3914851855431
150.52054287594663,1,379,1,0,6,5,2,215.0337969187913
29.8140236942802,1,1249,2,0,20,11,4,139.23800521490688
76.8818989464355,0,145,1,0,2,9,3,138.0901450548316
253.85857350494965,1,589,1,0,9,7,3,314.3761818950978
193.0886666411454,1,477,2,0,7,7,3,251.12132297805678
196.49896978961095,1,523,3,0,8,3,1,276.16803959277036
202.70996032864971,1,1355,5,1,22,11,4,287.5309636291694
230.05639061666108,1,778,2,0,12,1,1,297.561111674066
22.142002107826965,0,547,1,0,9,1,1,72.116708020854
113.14947355512065,1,1163,0,0,19,10,4,206.47222697700732
164.16059340219522,1,1119,1,0,18,1,1,235.48370323462456
104.84466257271117,0,208,3,0,3,7,3,166.17266043672055
254.12126761972002,0,664,2,0,11,3,1,286.5153406582166
147.35889003325173,0,593,2,0,9,9,3,203.58903491662477
231.74513889051684,1,647,2,0,10,2,1,284.1273835938766
256.34457747994486,0,502,3,0,8,4,2,261.06929501033704
153.91348745653193,1,1186,4,0,19,7,3,235.02298917835907
273.3179119420482,0,1434,0,0,23,5,2,328.1483225967614
178.20156245840928,1,38,6,1,0,3,1,237.4773289241005
255.83091815594793,1,1233,2,0,20,1,1,330.3014218606704
105.47428469949966,0,1245,0,0,20,1,1,147.47005537979874
152.15100276678814,0,526,1,0,8,3,1,178.41753218315955
161.76625709635042,1,698,3,0,11,4,2,233.97256068004907
35.96901618934082,0,146,3,0,2,2,1,99.76052261657097
122.57298947695449,1,505,0,0,8,7,3,210.78196496341084
275.61461340274445,1,343,3,0,5,11,4,313.2820321951037
191.095510907599,0,1305,1,0,21,9,3,241.9053208615111
57.364441818905405,1,154,6,1,2,4,2,130.5844695914443
104.96241250483347,1,489,2,0,8,6,2,177.1281177844196
61.52288785049645,0,692,6,1,11,10,4,126.96451622692308
12.322823880578898,1,1407,4,0,23,12,4,134.3921915324428
278.6008352586879,0,1176,6,1,19,7,3,325.0578014627811
137.22116183577708,1,1348,3,0,22,3,1,224.0306331295689
95.72284636413191,0,446,0,0,7,11,4,147.2425472711426
181.5507715095323,1,385,4,0,6,7,3,261.75939836662604
7.1577646064396125,1,822,3,0,13,1,1,86.58577544278957
87.01652144724008,0,490,5,1,8,4,2,153.0094793877249
212.39487238117331,0,22,2,0,0,7,3,228.597872521996
191.96208305543257,0,1169,1,0,19,10,4,239.6915491517198
294.632754525048,0,136,0,0,2,11,4,305.34629450866447
188.005524349123,0,281,5,1,4,3,1,206.5573386041314
145.86423272018118,1,1358,1,0,22,9,3,237.61284888933028
229.62260613928225,0,1054,4,0,17,12,4,269.8810319846059
271.48172222939564,1,925,0,0,15,10,4,336.27673297526417
217.6053042819137,0,185,0,0,3,9,3,241.0032362010608
289.14731094706696,1,361,4,0,6,10,4,357.9695176093378
235.69152536776227,1,296,2,0,4,7,3,313.9364290533347
260.7064242872683,1,923,3,0,15,8,3,336.78293685558407
38.660700999172974,0,720,0,0,12,7,3,99.59093881608052
221.0619833831674,1,519,1,0,8,12,4,273.04355232207615
134.82616636057375,1,1074,0,0,17,5,2,222.63670674327358
168.1656217113262,0,1120,1,0,18,10,4,222.1284719510942
197.96021079729525,0,1064,1,0,17,1,1,240.11865054644895
291.095459428143,1,152,2,0,2,6,2,327.03338560326654
295.45053402232924,0,876,1,0,14,11,4,328.9618307991253
90.02733241893205,0,302,3,0,5,3,1,144.00074930319622
221.45728174418528,1,391,6,1,6,10,4,281.4737481433433
226.24514369090423,1,1408,0,0,23,7,3,309.37774837113835
107.2153940873494,1,598,6,1,9,2,1,180.29090281581537
41.5415835849452,1,1134,2,0,18,2,1,134.23206866504384
17.07935328428733,0,354,4,0,5,2,1,58.59913708358671
234.31622262110767,0,1400,4,0,23,6,2,269.008487089706
149.46142383598723,1,398,5,1,6,4,2,220.55616183527755
295.73435000100324,1,262,6,1,4,11,4,355.780119143343
142.16716957712765,0,465,6,1,7,10,4,195.94382724432413
293.48550882678285,0,249,0,0,4,2,1,314.07799384821425
126.41492064724767,0,862,2,0,14,7,3,168.37150411052403
239.13623441519192,0,207,3,0,3,10,4,266.52422041751515
30.021685331990458,0,298,3,0,4,8,3,72.55683366428713
168.86120449064035,1,1011,6,1,16,1,1,245.77487039291134
241.60763716078864,1,61,4,0,1,1,1,291.94903121426836
277.78699182986713,1,634,2,0,10,8,3,327.3161611005879
247.66201173214233,0,997,6,1,16,12,4,291.30525387642285
15.906364524346396,0,641,5,1,10,1,1,73.21686005837374
114.94719068548659,1,31,5,1,0,2,1,187.52427658140195
19.366049332586122,1,227,4,0,3,3,1,113.47384239777354
37.23827587879461,1,1397,0,0,23,4,2,134.60186136769508
204.21516045690782,0,1111,6,1,18,11,4,258.5782288961023
215.41116791195097,0,504,4,0,8,12,4,260.4869303363905
233.24760141172976,1,1258,1,0,20,4,2,316.44393296411624
260.30968167642055,1,9,1,0,0,9,3,309.9741534414663
223.1322832005704,1,68,2,0,1,1,1,266.9972514606094
241.25711967145645,0,1273,1,0,21,7,3,272.4090348619975
19.444294397867377,0,970,4,0,16,8,3,69.80894271454937
74.18786938018309,0,863,3,0,14,11,4,138.12584310785164
188.4598431456975,0,496,1,0,8,10,4,231.18284861777283
258.14696486432285,0,1177,4,0,19,1,1,287.49155087625877
6.327536857199441,1,875,2,0,14,5,2,91.04596611218167
156.81565592432318,0,626,1,0,10,1,1,188.38413956275434
204.79978281249717,1,547,6,1,9,1,1,283.6780967162778
13.734150292940898,0,510,2,0,8,2,1,72.41689781935794
123.39988947824943,1,828,1,0,13,12,4,215.63687887718217
269.21229000819056,0,943,5,1,15,4,2,328.56413392849925
203.1257786124783,0,1158,5,1,19,9,3,251.3474168384078
75.1092171913762,1,584,1,0,9,9,3,141.57492817810447
256.5704332414142,1,365,0,0,6,11,4,306.45817559146553
107.66926990580673,0,800,5,1,13,7,3,164.0253373982369
256.7366779874975,1,840,3,0,14,12,4,323.87896898409133
93.18837708007713,0,400,3,0,6,6,2,134.51024313077937
179.14447401052894,1,105,2,0,1,10,4,244.19212507422023
122.09731998561105,1,479,4,0,7,10,4,195.01176144827733
86.07338997274478,1,101,4,0,1,7,3,166.59667439393803
266.5344808407014,0,118,0,0,1,4,2,292.45243812000217
60.34013617214994,0,1390,1,0,23,2,1,136.2453473175924
30.019419414550114,1,1125,6,1,18,2,1,144.53857759205107
105.8684468709698,0,51,1,0,0,6,2,132.92786571012988
216.70354855426243,1,502,6,1,8,5,2,282.8661922229668
243.19232376300312,0,366,2,0,6,3,1,259.12810822590683
299.62929416969564,0,1403,1,0,23,10,4,338.3091287292329
92.42680681829366,0,630,4,0,10,2,1,135.76060123647247
125.34287558372824,0,374,4,0,6,6,2,161.59014634157356
45.36227701873975,0,914,2,0,15,6,2,116.15942191426004
174.58721923879492,0,684,5,1,11,12,4,220.1665140179663
299.28611099256057,0,269,0,0,4,2,1,309.2058301046913
211.75989798559425,0,439,0,0,7,11,4,247.19785274714508
180.58778792194465,1,183,4,0,3,9,3,252.20425686130716
120.74888241192923,1,999,4,0,16,10,4,215.15209722683628
275.0131342842387,1,1397,4,0,23,10,4,361.4154338152034
151.5903958584531,1,1164,5,1,19,10,4,230.59748919669914
44.63823942735314,0,540,6,1,9,6,2,103.96484254409094
112.78664664374438,1,701,3,0,11,7,3,194.258853514631
24.814167310091236,1,87,3,0,1,5,2,105.18078229285756
64.58381611819055,0,528,6,1,8,11,4,129.12173020583728
10.2122903949741,1,46,6,1,0,3,1,107.42455341079507
138.71757536754822,1,1072,0,0,17,8,3,217.5041165214521
192.18937816078017,1,1309,3,0,21,3,1,282.4387918837715
106.27127640177778,0,275,6,1,4,5,2,136.59207550115008
129.01262259405675,1,970,0,0,16,12,4,221.41758917559957
287.96673548914987,1,863,6,1,14,3,1,338.9100778018064
226.82912086460007,1,601,5,1,10,11,4,292.73975766010346
164.55270789876062,1,1056,1,0,17,10,4,248.01952303016142
88.93955815798844,1,978,4,0,16,5,2,173.10675803112952
269.61405563803356,0,387,3,0,6,5,2,261.2654467551651
74.35364947979454,1,1149,2,0,19,1,1,169.8559422317419
100.97610550241973,0,944,4,0,15,10,4,162.85483795316725
273.17412025476983,0,449,5,1,7,8,3,296.02762849611725
161.21490630909634,0,1058,6,1,17,12,4,211.08047987497213
223.98379507830313,1,922,2,0,15,4,2,288.2241108459188
179.269714278311,1,169,1,0,2,5,2,226.18611924143826
197.76456665780105,1,239,6,1,3,9,3,248.47560556804373
93.31807099687354,0,466,2,0,7,5,2,144.30206493512208
76.20475817986556,1,63,5,1,1,4,2,165.82766684068517
100.13524241475625,1,585,5,1,9,3,1,186.8876384576345
50.85526140460963,1,664,0,0,11,12,4,147.82388707161454
262.9227377607882,1,1117,2,0,18,6,2,334.6474838289588
88.55784530878366,0,246,0,0,4,10,4,141.7307382741103
170.63937135224347,0,817,4,0,13,8,3,204.13650784787473
238.63245541670534,1,957,5,1,15,8,3,312.6203257234704
236.2281122658355,1,647,3,0,10,4,2,294.8957896671995
134.3239462823369,0,1306,2,0,21,4,2,182.26806257975264
145.49590603308408,0,459,6,1,7,6,2,196.04268727756272
298.43701593583233,1,587,0,0,9,2,1,361.55297548725287
204.0062557088121,0,5,0,0,0,7,3,206.9306974544115
245.3183407197754,0,591,2,0,9,2,1,264.1743175328194
271.25342091967343,1,29,6,1,0,4,2,319.76303650361393
237.33900168765507,0,1416,6,1,23,8,3,291.70226752173454
59.627906761302434,0,346,3,0,5,1,1,90.78862778343031
170.8403664525838,1,1169,6,1,19,1,1,224.26081588143046
35.05877640779074,1,168,6,1,2,3,1,126.55416399164751
197.61202733637953,0,394,4,0,6,10,4,239.14524683529785
286.82808131540423,1,172,0,0,2,10,4,322.59630859494246
156.25595896853284,0,530,6,1,8,1,1,192.27298543687354
132.7268853959913,0,867,4,0,14,4,2,190.91759255636518
15.573611668358136,0,604,0,0,10,1,1,60.627126232618075
288.13348408712,1,871,5,1,14,1,1,347.9783350322971
35.38579181839684,0,1161,2,0,19,12,4,107.64187296857456
17.118332524929848,0,64,5,1,1,6,2,57.22251312659476
77.58965039395684,1,610,1,0,10,10,4,161.46215598809758
24.331478005922815,1,855,0,0,14,9,3,106.45211405772025
139.25976351146988,1,753,3,0,12,6,2,214.8141639940199
157.24590137084815,1,209,3,0,3,10,4,221.49723491173881
97.20813496343226,0,297,6,1,4,3,1,141.07499884892616
20.033342359591387,1,543,0,0,9,5,2,116.64742311417336
37.92210863352188,0,937,6,1,15,5,2,113.15516548110338
118.42879150702879,1,1425,1,0,23,7,3,231.81384952411048
22.855892993828157,1,530,6,1,8,3,1,115.8573487706083
210.96596905492447,0,751,4,0,12,9,3,241.9506424558035
66.07105974981954,0,441,2,0,7,11,4,115.30767607692925
94.11111279117335,1,49,6,1,0,11,4,167.05684488482572
121.26710426753876,1,573,2,0,9,11,4,207.19261500299552
127.89984175539863,0,500,4,0,8,8,3,165.6573893776835
5.489908764066157,0,216,0,0,3,10,4,67.38035096142322
38.060759444615776,1,966,0,0,16,9,3,126.96488806494305
259.51554630355906,1,372,2,0,6,12,4,314.6932313133535
5.3637534410129,0,323,1,0,5,2,1,60.79776785799454
154.90936996479815,1,560,1,0,9,3,1,223.3891436969084
149.40309191962638,0,1388,2,0,23,6,2,182.24319354472487
103.26277749813816,0,916,4,0,15,8,3,155.16089992188603
132.24147094320264,0,612,0,0,10,11,4,170.91423109944753
235.27143557034236,1,1181,5,1,19,2,1,316.97452675792186
253.15509333341214,0,30,5,1,0,2,1,277.80845681813685
81.80282030749876,0,485,5,1,8,11,4,116.54269738611578
100.1346800854803,0,778,1,0,12,4,2,154.62897789295093
76.53244164335815,0,703,6,1,11,1,1,131.26851400483483
146.5597031625642,0,973,0,0,16,9,3,179.93529014365396
206.5612155093498,1,1010,0,0,16,11,4,290.46894703639146
72.33459826170906,1,656,5,1,10,11,4,154.49634265253198
102.56704390618566,0,1338,5,1,22,11,4,177.80952118580527
279.4634621887994,1,1336,0,0,22,1,1,337.0373365074338
19.327940504852634,1,684,2,0,11,2,1,95.95766769669606
140.92703354567203,0,1298,2,0,21,11,4,214.55540003753072
214.90962227104947,0,922,5,1,15,9,3,240.9551918397881
49.38393340945485,1,200,3,0,3,3,1,121.18705295421384
18.975335901617147,0,172,4,0,2,5,2,63.093162175885496
45.77058463336657,0,115,0,0,1,11,4,91.71879110232474
276.05284209155144,0,304,6,1,5,12,4,306.9261738585747
7.731635637231407,1,449,3,0,7,11,4,103.89360245122008
60.55498256934879,1,99,4,0,1,6,2,147.81116855842947
14.228636305985143,0,875,3,0,14,10,4,83.60740842403541
37.63569293084996,0,592,1,0,9,1,1,73.45355848626426
187.9440395553474,1,866,4,0,14,12,4,269.76881690263684
76.2834780780303,1,724,2,0,12,3,1,161.81734250917486
172.91755487704967,0,391,1,0,6,12,4,203.73073540672206
179.1076379160072,0,885,3,0,14,1,1,233.0124867473137
255.58342326148482,0,1369,2,0,22,12,4,299.9190892951497
6.398710909002807,0,456,6,1,7,7,3,77.09388006080138
256.7439905059982,1,442,4,0,7,7,3,323.7057305035879
187.64013049595732,1,743,2,0,12,9,3,256.4793016720667
53.00932840096249,1,1158,0,0,19,6,2,154.1689305256574
233.01652949990878,1,765,2,0,12,12,4,304.4559704203006
257.3700048282228,1,1198,0,0,19,2,1,316.238971336792
80.0077277074764,1,106,1,0,1,8,3,147.02236915431183
276.04413586629084,0,141,1,0,2,3,1,286.6477862657785
139.06494193810406,0,585,4,0,9,1,1,180.85645177998495
183.01021402832984,1,334,0,0,5,8,3,250.1399311437718
295.4716124172049,0,33,1,0,0,9,3,304.58846159036074
111.65314319856381,1,309,0,0,5,2,1,184.05338254462094
244.8820070169333,0,390,6,1,6,9,3,269.814198654049
98.92773975939559,0,1324,6,1,22,12,4,178.3243887059132
240.76798906123986,0,1126,2,0,18,9,3,278.1124631875495
182.21650606447955,0,505,3,0,8,3,1,207.23068011398263
68.82493009149343,0,1379,2,0,22,2,1,110.77336716906254
127.13769766782474,0,1204,3,0,20,2,1,173.48349618263293
98.7025121372507,0,360,3,0,6,8,3,138.095957138273
28.041975958707344,0,688,1,0,11,3,1,76.50435116085518
13.801257179410758,1,1327,4,0,22,5,2,125.6832710704169
107.21120334511838,0,658,0,0,10,1,1,149.9002864329233
10.615073606158541,1,534,4,0,8,6,2,86.66725955524214
53.818888486623635,0,1300,5,1,21,2,1,122.8159622048913
218.9290796510063,1,951,0,0,15,6,2,273.0147131751131
213.88691452665842,1,634,5,1,10,8,3,291.1762328962724
222.8812140049279,1,1252,5,1,20,12,4,299.86061195584716
98.56018548334373,1,1072,6,1,17,4,2,190.64531725442575
267.55573984972017,0,500,5,1,8,4,2,290.85178895213625
180.18001166839204,1,611,0,0,10,10,4,253.2360290902403
42.177770815254824,0,68,0,0,1,12,4,94.61098698990526
47.39700512938257,1,146,0,0,2,5,2,129.06363113008925
209.46315094426194,0,1374,4,0,22,5,2,266.84216884771394
56.018461250413026,0,76,4,0,1,9,3,104.15390999589347
154.6513469667028,1,1204,4,0,20,10,4,243.91678294863743
297.5734703989697,1,299,2,0,4,9,3,340.7568175009664
6.182243396335152,1,779,1,0,12,8,3,107.43051621572215
9.891041559779293,1,1040,0,0,17,2,1,97.56116625545904
297.95995166949945,1,1427,2,0,23,4,2,372.42418145461716
177.46845606957882,1,538,2,0,8,1,1,229.5869626953086
42.43844277796137,1,1332,2,0,22,5,2,134.4523544311747
269.70414892745765,0,653,0,0,10,11,4,281.04973201346036
264.7121885376692,1,1248,2,0,20,3,1,332.21075000101865
163.17912186785568,1,146,5,1,2,9,3,230.48674065671455
188.42864880892319,1,385,1,0,6,6,2,259.20854493447183
85.59022149275852,1,897,6,1,14,3,1,164.73664090125172
19.90331042974152,1,1016,0,0,16,3,1,119.40412961740117
180.39744462280498,1,1156,4,0,19,9,3,265.5739756112446
91.95278199481508,0,515,0,0,8,10,4,143.70442498877398
200.76820876480383,1,899,2,0,14,4,2,271.081307517121
251.69232716856737,1,893,6,1,14,12,4,324.6289372848857
10.357360454737396,1,1417,5,1,23,1,1,108.38681514214905
180.73556353228958,1,168,3,0,2,7,3,235.66768587127757
73.22775920762142,1,23,4,0,0,3,1,151.17876669150482
262.7971068816214,0,827,4,0,13,11,4,289.1909743824953
79.83102943573941,1,22,5,1,0,10,4,167.54517049320614
185.1771893044484,1,282,4,0,4,1,1,259.9089439093393
168.29454782643538,1,720,3,0,12,5,2,237.07105878194554
